plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,visited,availabilityDate
4md7x9wg6apqj,https://photos.zillowstatic.com/fp/99e085c630687d6047983d267efa7e30-p_e.jpg,True,/apartments/seattle-wa/8th-+-republican/62qTQX/,FOR_RENT,8th + Republican,"$1,888+/mo","430 8th Ave N, Seattle, WA",1.0,1.0,585.0,1134663185.0,"{'latitude': 47.622715, 'longitude': -122.34069}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",8th + Republican,47.622715--122.34069,True,True,True,False,False,True,False,,False,1492543000,8.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,
4g5yjhyspvrbe,https://photos.zillowstatic.com/fp/391b2c46b9c63663f5ecb6656d432130-p_e.jpg,True,/apartments/seattle-wa/east-thomas-suites/5YCFqR/,FOR_RENT,East Thomas Suites,"$1,895+/mo","403 E Thomas St, Seattle, WA",1.0,1.0,600.0,1004162607.0,"{'latitude': 47.620667, 'longitude': -122.32631}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",East Thomas Suites,47.620667--122.32631,True,True,True,False,False,True,False,,False,28777694000,6.0,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,
44vtqcmktaem1,https://photos.zillowstatic.com/fp/c4eb4f54bfce20d5a6e10c7d615c1eeb-p_e.jpg,True,/apartments/seattle-wa/grv-grandview-apartments/5jF24Y/,FOR_RENT,GRV Grandview Apartments,"$1,395+/mo","409 Eastlake Ave E, Seattle, WA",1.0,1.0,710.0,1050488046.0,"{'latitude': 47.622303, 'longitude': -122.32935}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",GRV Grandview Apartments,47.622303--122.32935,True,True,False,False,False,True,False,,False,6207337000,3.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/cfcafc6cb9a7e67106ba9f6c555a4dce-p_e.jpg,True,/homedetails/401-9th-Ave-N-APT-611-Seattle-WA-98109/2077611942_zpid/,FOR_RENT,Apartment for rent,"$5,950/mo","401 9th Ave N APT 611, Seattle, WA 98109",,,,,"{'latitude': 47.622177, 'longitude': -122.340355}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,247988000,,unknown,"['paid', 'zillowRentalManager']",2077611942,ForRent,For Rent,$6.0K,1.0,2.0,1354.0,"{'homeInfo': {'zpid': 2077611942, 'streetAddress': '401 9th Ave N APT 611', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.622177, 'longitude': -122.340355, 'price': 5950.0, 'bathrooms': 2.0, 'bedrooms': 1.0, 'livingArea': 1354.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4423, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5950.0, 'timeOnZillow': 247988000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 611', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-03-01 00:00:00
,https://photos.zillowstatic.com/fp/1f47accc24b4a61bbc30e8a28c2538e2-p_e.jpg,True,/homedetails/1550-Eastlake-Ave-E-APT-106-Seattle-WA-98102/63900391_zpid/,FOR_RENT,Apartment for rent,"$2,600/mo","1550 Eastlake Ave E APT 106, Seattle, WA 98102",,,,,"{'latitude': 47.633675, 'longitude': -122.32534}","{'type': 'TIME_ON_INFO', 'text': '25 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,2236377000,,unknown,"['paid', 'zillowRentalManager']",63900391,ForRent,For Rent,$2.6K,1.0,1.0,700.0,"{'homeInfo': {'zpid': 63900391, 'streetAddress': '1550 Eastlake Ave E APT 106', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.633675, 'longitude': -122.32534, 'price': 2600.0, 'datePriceChanged': 1736928000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 426400, 'rentZestimate': 2607, 'listing_sub_type': {}, 'priceReduction': '$700 (Jan 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'priceChange': -700, 'timeOnZillow': 2236377000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 410000.0, 'unit': 'Apt 106', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-01 00:00:00
rtf5egw98r4f,https://photos.zillowstatic.com/fp/5657ffa92d47a7fd16dab6fbdd6d76b9-p_e.jpg,True,/b/566-prospect-st-seattle-wa-5XknqP/,FOR_RENT,For Rent,"$1,895+/mo","566 Prospect St, Seattle, WA",1.0,1.0,556.0,1001639154.0,"{'latitude': 47.629177, 'longitude': -122.345314}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.629177--122.345314,True,False,False,False,False,True,False,,False,2166850000,2.0,unknown,"['paid', 'zillowRentalManager']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/4ab7800afdb388cc93994c3bb0f066d1-p_e.jpg,True,/homedetails/420-E-Harrison-St-2-Seattle-WA-98102/2058069561_zpid/,FOR_RENT,Apartment for rent,"$1,395/mo","420 E Harrison St #2, Seattle, WA 98102",,,,,"{'latitude': 47.622215, 'longitude': -122.32565}","{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1635382000,,unknown,"['paid', 'zillowRentalManager']",2058069561,ForRent,For Rent,$1.4K,1.0,1.0,500.0,"{'homeInfo': {'zpid': 2058069561, 'streetAddress': '420 E Harrison St #2', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.622215, 'longitude': -122.32565, 'price': 1395.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1672, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'timeOnZillow': 1635382000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/a628a90fb5e2135c7ac711f0a50d59bb-p_e.jpg,True,/homedetails/516-Valley-St-Seattle-WA-98109/48963718_zpid/,FOR_RENT,Townhouse for rent,"$4,150/mo","516 Valley St, Seattle, WA 98109",,,,,"{'latitude': 47.626457, 'longitude': -122.34678}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,True,False,False,True,False,,False,785264000,,unknown,"['paid', 'zillowRentalManager']",48963718,ForRent,For Rent,$4.2K,2.0,3.0,1215.0,"{'homeInfo': {'zpid': 48963718, 'streetAddress': '516 Valley St', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.626457, 'longitude': -122.34678, 'price': 4150.0, 'bathrooms': 3.0, 'bedrooms': 2.0, 'livingArea': 1215.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3601, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4150.0, 'timeOnZillow': 785264000, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 653000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,True,False,2025-02-01 00:00:00
,https://photos.zillowstatic.com/fp/f138728c60f1e8bc1c3e405ba48f2c0e-p_e.jpg,True,/homedetails/1108B-Taylor-Ave-N-Seattle-WA-98109/84757389_zpid/,FOR_RENT,Townhouse for rent,"$4,795/mo","1108B Taylor Ave N, Seattle, WA 98109",,,,,"{'latitude': 47.62921, 'longitude': -122.34571}","{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,146688000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",84757389,ForRent,For Rent,$4.8K,5.0,3.0,2283.0,"{'homeInfo': {'zpid': 84757389, 'streetAddress': '1108B Taylor Ave N', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62921, 'longitude': -122.34571, 'price': 4795.0, 'bathrooms': 3.0, 'bedrooms': 5.0, 'livingArea': 2283.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1166700, 'rentZestimate': 4460, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4795.0, 'timeOnZillow': 146688000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1095000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-21 00:00:00
42njmfpfhn94p,https://photos.zillowstatic.com/fp/321ceac7e7955587c85d3b79666358f6-p_e.jpg,True,/b/1018-taylor-ave-n-seattle-wa-5cZPc3/,FOR_RENT,For Rent,"$4,395+/mo","1018 Taylor Ave N, Seattle, WA",3.0,3.0,1610.0,1023711039.0,"{'latitude': 47.62854, 'longitude': -122.34586}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.62854--122.34586,True,False,False,False,False,True,False,,False,1911203000,2.0,unknown,"['paid', 'zillowRentalManager']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/0108bb1a58f1e34d21616e677db9d65c-p_e.jpg,True,/homedetails/522-Lee-St-B-Seattle-WA-98109/343062632_zpid/,FOR_RENT,Apartment for rent,"$2,000/mo","522 Lee St #B, Seattle, WA 98109",,,,,"{'latitude': 47.63155, 'longitude': -122.3466}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,3469069000,,unknown,"['paid', 'zillowRentalManager']",343062632,ForRent,For Rent,$2.0K,1.0,1.0,500.0,"{'homeInfo': {'zpid': 343062632, 'streetAddress': '522 Lee St #B', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63155, 'longitude': -122.3466, 'price': 2000.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2000.0, 'timeOnZillow': 3469069000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-01 00:00:00
,https://photos.zillowstatic.com/fp/e0c2ab277fa155c6d061d9a8ee539d17-p_e.jpg,True,/homedetails/1522-Taylor-Ave-N-B-Seattle-WA-98109/2069745542_zpid/,FOR_RENT,Apartment for rent,"$3,000/mo","1522 Taylor Ave N #B, Seattle, WA 98109",,,,,"{'latitude': 47.633, 'longitude': -122.34559}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,5874522000,,unknown,"['paid', 'zillowRentalManager']",2069745542,ForRent,For Rent,$3.0K,2.0,1.0,975.0,"{'homeInfo': {'zpid': 2069745542, 'streetAddress': '1522 Taylor Ave N #B', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.633, 'longitude': -122.34559, 'price': 3000.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 975.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3049, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3000.0, 'timeOnZillow': 5874522000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/1bdb951a3669acb88d5bb7e8c684550a-p_e.jpg,True,/homedetails/224-Bellevue-Ave-E-5-Seattle-WA-98102/2079670049_zpid/,FOR_RENT,Apartment for rent,"$1,425/mo","224 Bellevue Ave E #5, Seattle, WA 98102",,,,,"{'latitude': 47.62035, 'longitude': -122.32629}","{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1894460000,,unknown,"['paid', 'zillowRentalManager']",2079670049,ForRent,For Rent,$1.4K,1.0,1.0,475.0,"{'homeInfo': {'zpid': 2079670049, 'streetAddress': '224 Bellevue Ave E #5', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62035, 'longitude': -122.32629, 'price': 1425.0, 'datePriceChanged': 1737014400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 475.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1523, 'listing_sub_type': {}, 'priceReduction': '$25 (Jan 16)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1425.0, 'priceChange': -25, 'timeOnZillow': 1894460000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 5', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-16 00:00:00
64u510pwyeka,https://photos.zillowstatic.com/fp/58eb88fd149d555c17eecdb23c46a68c-p_e.jpg,True,/b/borsen-residences-403-seattle-wa-5jF2nm/,FOR_RENT,Borsen Residences - 403,"$3,440+/mo","515 Summit Ave E, Seattle, WA",1.0,1.0,945.0,1050489820.0,"{'latitude': 47.62363, 'longitude': -122.325676}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Borsen Residences - 403,47.62363--122.325676,True,False,False,False,False,True,False,,False,1201381000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/7ffc2811552b4b98372f95e5c30d13a8-p_e.jpg,True,/homedetails/1601-Taylor-Ave-N-APT-202-Seattle-WA-98109/63339096_zpid/,FOR_RENT,Apartment for rent,"$1,800/mo","1601 Taylor Ave N APT 202, Seattle, WA 98109",,,,,"{'latitude': 47.63338, 'longitude': -122.34639}","{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,996456000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",63339096,ForRent,For Rent,$1.8K,1.0,1.0,637.0,"{'homeInfo': {'zpid': 63339096, 'streetAddress': '1601 Taylor Ave N APT 202', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63338, 'longitude': -122.34639, 'price': 1800.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 637.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 335200, 'rentZestimate': 1858, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1800.0, 'timeOnZillow': 996456000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 339000.0, 'unit': 'Apt 202', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-20 00:00:00
,https://photos.zillowstatic.com/fp/38aecaa2886e2d647b54a179ecc0c889-p_e.jpg,True,/homedetails/913-Belmont-Ave-E-UNIT-B-Seattle-WA-98102/2083015588_zpid/,FOR_RENT,Apartment for rent,"$2,450/mo","913 Belmont Ave E UNIT B, Seattle, WA 98102",,,,,"{'latitude': 47.62674, 'longitude': -122.32585}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,3268074000,,unknown,"['paid', 'zillowRentalManager']",2083015588,ForRent,For Rent,$2.5K,2.0,1.0,860.0,"{'homeInfo': {'zpid': 2083015588, 'streetAddress': '913 Belmont Ave E UNIT B', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62674, 'longitude': -122.32585, 'price': 2450.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 860.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2281, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2450.0, 'timeOnZillow': 3268074000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/729580a5f48a6f986a7f264a6632582a-p_e.jpg,True,/homedetails/1506-Taylor-Ave-N-Seattle-WA-98109/48749505_zpid/,FOR_RENT,House for rent,"$4,500/mo","1506 Taylor Ave N, Seattle, WA 98109",,,,,"{'latitude': 47.632614, 'longitude': -122.34565}","{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,263453000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",48749505,ForRent,For Rent,$4.5K,3.0,3.0,2600.0,"{'homeInfo': {'zpid': 48749505, 'streetAddress': '1506 Taylor Ave N', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.632614, 'longitude': -122.34565, 'price': 4500.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2600.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1318900, 'rentZestimate': 4460, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4500.0, 'timeOnZillow': 263453000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1029000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-04-01 00:00:00
,https://photos.zillowstatic.com/fp/824e26e7370c294573c7103d75520d4b-p_e.jpg,True,/homedetails/1768-Aurora-Ave-N-APT-303-Seattle-WA-98109/48740511_zpid/,FOR_RENT,Apartment for rent,"$3,500/mo","1768 Aurora Ave N APT 303, Seattle, WA 98109",,,,,"{'latitude': 47.63552, 'longitude': -122.343056}","{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1255610000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",48740511,ForRent,For Rent,$3.5K,2.0,2.0,1329.0,"{'homeInfo': {'zpid': 48740511, 'streetAddress': '1768 Aurora Ave N APT 303', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63552, 'longitude': -122.343056, 'price': 3500.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1329.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 826000, 'rentZestimate': 3608, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3500.0, 'timeOnZillow': 1255610000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 863000.0, 'unit': 'Apt 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-10 00:00:00
,https://photos.zillowstatic.com/fp/b4f5d652bd52479fb1a1ea58159807cf-p_e.jpg,True,/b/712-summit-seattle-wa-5b87PQ/,FOR_RENT,Apartment for rent,"$2,250/mo","712 Summit Ave E APT 07, Seattle, WA 98102",,,,,"{'latitude': 47.625565, 'longitude': -122.32489}","{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,823991000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2097385246,ForRent,For Rent,$2.3K,2.0,1.0,810.0,"{'homeInfo': {'zpid': 2097385246, 'streetAddress': '712 Summit Ave E APT 07', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.625565, 'longitude': -122.32489, 'price': 2250.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 810.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2197, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2250.0, 'timeOnZillow': 823991000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 07', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-10 00:00:00
,https://photos.zillowstatic.com/fp/ae97246ab03fc4a0c424dc8a82b02b24-p_e.jpg,True,/homedetails/1029-Summit-Ave-E-APT-22-Seattle-WA-98102/2055632365_zpid/,FOR_RENT,Apartment for rent,"$1,795/mo","1029 Summit Ave E APT 22, Seattle, WA 98102",,,,,"{'latitude': 47.628284, 'longitude': -122.32648}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,5706995000,,unknown,"['paid', 'zillowRentalManager']",2055632365,ForRent,For Rent,$1.8K,1.0,1.0,503.0,"{'homeInfo': {'zpid': 2055632365, 'streetAddress': '1029 Summit Ave E APT 22', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.628284, 'longitude': -122.32648, 'price': 1795.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 503.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1795.0, 'timeOnZillow': 5706995000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 22', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-01 00:00:00
