Dist,providerListingId,detailUrl,address,addressStreet,addressCity,addressState,addressZipcode,latLong,buildingName,isBuilding,availabilityCount,isInstantTourEnabled,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,availabilityDate,latitude,longitude,crime_cnt_2b,safety_pr,nearest_supermarket,nearest_supermarket_distance_meters,supermarket_duration_seconds,supermarket_commute_fare,supermarket_location,nearest_park,nearest_park_distance_meters,nearest_park_seconds,park_commute_fare,park_location,office_trans_dist_car,office_trans_duration_car,office_trans_cost_car,office_trans_dist_transit,office_trans_duration_transit,office_trans_cost_transit,school_trans_dist_car,school_trans_duration_car,school_trans_cost_car,school_trans_dist_transit,school_trans_duration_transit,school_trans_cost_transit
Capitol,1y0v47sm029f2,/b/311-12th-ave-e-seattle-wa-5jDyb2/,"311 12th Ave E, Seattle, WA",311 12th Ave  E  Apt A,Seattle,WA,98102,"{'latitude': 47.62152, 'longitude': -122.3171}",,True,2.0,False,,2350,,,1.0,,,,47.62152,-122.3171,6,39.46996466431095,Marketime Foods,535,440,,,Regrade Park,402.0,318.0,,"{'lat': 47.614499, 'lng': -122.344787}",2258,566,,2210,1145,,4936,657,,5963,957,3.0
Capitol,40ufwjypyrkxt,/b/414-belmont-ave-e-seattle-wa-9VWLWF/,"414 Belmont Ave E, Seattle, WA",414 Belmont Ave  E  Apt 302,Seattle,WA,98102,"{'latitude': 47.622482, 'longitude': -122.3237}",,True,3.0,False,,1625,,,1.0,,,,47.622482,-122.3237,13,3.957597173144876,Marketime Foods,1684,788,,,Boylston Place,237.0,218.0,,"{'lat': 47.6099387, 'lng': -122.3210144}",1933,508,,1892,1157,,4953,700,,6091,1071,3.0
Capitol,tanzfsvcqqbj,/b/vertigo-condominiums-seattle-wa-5Xrtrj/,"705 E Republican St, Seattle, WA",705 E  Republican St Apt 202,Seattle,WA,98102,"{'latitude': 47.62289, 'longitude': -122.32274}",,True,2.0,False,,1950,,,1.0,,,,47.62289,-122.32274,6,39.46996466431095,Marketime Foods,1297,808,,,Westlake Square,416.0,385.0,,"{'lat': 47.6136132, 'lng': -122.3373332}",2484,510,,1941,1192,,4895,697,,6142,1103,3.0
Capitol,gew40hsav7xn,/b/513-11th-ave-e-seattle-wa-9VWLd9/,"513 11th Ave E, Seattle, WA",513 11th Ave  E  Unit C,Seattle,WA,98102,"{'latitude': 47.62358, 'longitude': -122.317986}",,True,2.0,False,,3750,,,2.0,,,,47.62358,-122.317986,6,39.46996466431095,Safeway,404,374,,,Westlake Square,560.0,453.0,,"{'lat': 47.6136132, 'lng': -122.3373332}",2679,562,,2484,1361,,4888,669,,6124,1080,3.0
Capitol,2ru8hgqathbx9,/b/121-12th-ave-e-seattle-wa-9VWK3Z/,"121 12th Ave E, Seattle, WA",121 12th Ave  E  # 405,Seattle,WA,98102,"{'latitude': 47.619007, 'longitude': -122.31711}",,True,2.0,False,,1950,,,1.0,,,,47.619007,-122.31711,5,50.918727915194346,Marketime Foods,1268,1045,,,Cascade P-Patch Community Gardens,471.0,393.0,,"{'lat': 47.6209929, 'lng': -122.332819}",2042,550,,2138,1104,,5214,711,,5890,896,3.0
Capitol,87dvshk5bcgp,/b/trace-north-seattle-wa-5XqGdB/,"1414 12th Ave, Seattle, WA",1414 12th Ave Unit 415,Seattle,WA,98122,"{'latitude': 47.613625, 'longitude': -122.31655}",,True,2.0,False,,2200,,,1.0,,,,47.613625,-122.31655,6,39.46996466431095,Marketime Foods,449,358,,,Freeway Park,129.0,100.0,,"{'lat': 47.609308, 'lng': -122.330903}",2587,663,,4382,2043,,5815,837,,6457,1408,3.0
Capitol,pzzn0bnah5tv,/apartments/seattle-wa/ava-capitol-hill/65bCKq/,"1530 Belmont Ave, Seattle, WA",1530 Belmont Ave # 1B-1Ba-759Sqft,Seattle,WA,98122,"{'latitude': 47.61459, 'longitude': -122.32405}",AVA Capitol Hill,True,11.0,False,,2207,,,1.0,,,,47.61459,-122.32405,11,7.738515901060069,Town & Country Market Ballard,287,217,,,Cascade P-Patch Community Gardens,479.0,394.0,,"{'lat': 47.6209929, 'lng': -122.332819}",1767,523,,3072,1665,,6248,603,,6533,1395,
Capitol,4kc9egu0eygtn,https://www.zillow.com/apartments/seattle-wa/ht-hawthorne-apartments/5XjW8Q/,"HT Hawthorne Apartments, 1618 Bellevue Ave APT 712, Seattle, WA 98122",1618 Bellevue Ave APT 712,Seattle,WA,98122,"{'latitude': 47.61578, 'longitude': -122.32645}",,,,,$,2250,2250.0,False,1.0,1.0,635.0,2025-01-10 00:00:00,47.61578,-122.32645,11,7.738515901060069,Safeway,551,465,,,Cascade P-Patch Community Gardens,353.0,280.0,,"{'lat': 47.6209929, 'lng': -122.332819}",1639,479,,1611,1081,,6072,542,,6357,1377,3.0
Capitol,2584ecwgtv54j,https://www.zillow.com/apartments/seattle-wa/three20/5XrYBH/,"Three20, 320 E Pine St #1-325, Seattle, WA 98122",320 E Pine St #1-325,Seattle,WA,98122,"{'latitude': 47.615524, 'longitude': -122.32715}",,,,,$,2078,2078.0,False,1.0,1.0,596.0,2025-03-05 00:00:00,47.615524,-122.32715,12,5.229681978798581,Safeway,422,355,,,Denny Park,235.0,212.0,,"{'lat': 47.619053, 'lng': -122.340936}",1563,447,,1536,1018,,6055,524,,8113,1419,3.0
Capitol,221qgcjp4z73c,https://www.zillow.com/b/briar-crest-apartments-seattle-wa-5XpTJh/,"Briar Crest Apartments, 1103 E Republican St APT 3, Seattle, WA 98102",1103 E Republican St APT 3,Seattle,WA,98102,"{'latitude': 47.622955, 'longitude': -122.31759}",,,,,$,1995,1995.0,False,1.0,1.0,680.0,2025-03-01 00:00:00,47.622955,-122.31759,5,50.918727915194346,Marketime Foods,1428,567,,,Westlake Park,256.0,234.0,,"{'lat': 47.6109571, 'lng': -122.3370146}",2761,580,,2414,1307,,4820,650,,6055,1029,3.0
Capitol,150hzj6mh8zu9,https://www.zillow.com/b/ban-banbury-arms-apartments-seattle-wa-5Ypryt/,"BAN Banbury Arms Apartments, 1000 E Aloha St APT 1, Seattle, WA 98102",1000 E Aloha St APT 1,Seattle,WA,98102,"{'latitude': 47.627018, 'longitude': -122.31988}",,,,,$,2145,2145.0,False,2.0,1.0,725.0,,47.627018,-122.31988,2,86.57243816254417,Marketime Foods,289,237,,,Belltown Cottage Park & P-Patch,284.0,249.0,,"{'lat': 47.6139351, 'lng': -122.3509091}",2559,513,,2711,1648,,4182,584,,6472,1361,3.0
Capitol,1bggrhghs5m8w,https://www.zillow.com/homedetails/403-13th-Ave-E-UNIT-1-2A-Seattle-WA-98102/444154221_zpid/,"403 13th Ave E UNIT 1-2A, Seattle, WA 98102",403 13th Ave E UNIT 1-2A,Seattle,WA,98102,"{'latitude': 47.621986, 'longitude': -122.31591}",,,,,$,2700,2700.0,False,1.0,1.0,555.0,2025-02-01 00:00:00,47.621986,-122.31591,7,29.89399293286219,Marketime Foods,865,799,,,Bell Street Park,317.0,284.0,,"{'lat': 47.6153107, 'lng': -122.3440829}",2376,592,,2328,1246,,4952,667,,6081,1058,3.0
Capitol,2136e28f3ab1,https://www.zillow.com/b/highland-apartments-seattle-wa-9VWM84/,"Highland Apartments, 931 11th Ave E #H, Seattle, WA 98102",931 11th Ave E #H,Seattle,WA,98102,"{'latitude': 47.62772, 'longitude': -122.318375}",,,,,$,4295,4295.0,False,2.0,1.0,1385.0,2025-02-15 00:00:00,47.62772,-122.318375,1,96.18374558303888,Marketime Foods,1294,623,,,City Hall Park,299.0,272.0,,"{'lat': 47.6019839, 'lng': -122.3304301}",2593,544,,2868,1754,,4194,593,,5006,1576,
Capitol,2m676qb62jgat,https://www.zillow.com/apartments/seattle-wa/dub-dublin-apartments/5hXpvt/,"DUB Dublin Apartments, 1052 E Thomas St APT 17, Seattle, WA 98102",1052 E Thomas St APT 17,Seattle,WA,98102,"{'latitude': 47.621323, 'longitude': -122.31861}",,,,,$,1795,1795.0,False,1.0,1.0,790.0,2025-05-10 00:00:00,47.621323,-122.31861,5,50.918727915194346,Marketime Foods,408,379,,,University Heights Plaza,170.0,151.0,,"{'lat': 47.6651962, 'lng': -122.3133866}",2087,547,,2044,1105,,5159,704,,5797,835,3.0
Capitol,r2tvuztfadwg,https://www.zillow.com/b/crest-apartments-seattle-wa-CctX2G/,"Crest Apartments, 1105-1107 E Republican St #A, Seattle, WA 98102",1105-1107 E Republican St #A,Seattle,WA,98102,"{'latitude': 47.62311, 'longitude': -122.31729}",,,,,$,1895,1895.0,False,1.0,1.0,680.0,2025-02-01 00:00:00,47.62311,-122.31729,6,39.46996466431095,Marketime Foods,193,176,,,,,,,,2784,583,,2429,1320,,4798,645,,6117,1083,3.0
Capitol,1mjds4x430148,https://www.zillow.com/b/alta-casa-seattle-wa-5XkG9J/,"Alta Casa, 1645 10th Ave E APT 202, Seattle, WA 98102",1645 10th Ave E APT 202,Seattle,WA,98102,"{'latitude': 47.634304, 'longitude': -122.320366}",,,,,$,1995,1995.0,False,1.0,1.0,657.0,2025-02-19 00:00:00,47.634304,-122.320366,1,96.18374558303888,Marketime Foods,634,520,,,,,,,,2939,532,,2596,1243,,3281,466,,4566,1491,
Capitol,2xg9hxjacnnx8,https://www.zillow.com/b/olive-crest-apartments-seattle-wa-BdXhC9/,"Olive Crest Apartments, 1510-1524 E Olive Way #103, Seattle, WA 98122",1510-1524 E Olive Way #103,Seattle,WA,98122,"{'latitude': 47.616756, 'longitude': -122.32766}",,,,,$,2100,2100.0,False,2.0,1.0,850.0,,47.616756,-122.32766,12,5.229681978798581,Marketime Foods,175,150,,,,,,,,1405,389,,1404,918,,5795,451,,6291,1362,3.0
Capitol,x71p3xygcfva,https://www.zillow.com/b/roygate-seattle-wa-5bktzZ/,"Roygate, 705 E Thomas St APT 202, Seattle, WA 98102",705 E Thomas St APT 202,Seattle,WA,98102,"{'latitude': 47.62092, 'longitude': -122.32284}",,,,,$,1400,1400.0,False,1.0,1.0,675.0,,47.62092,-122.32284,9,17.73851590106007,Marketime Foods,166,130,,,,,,,,1763,462,,1721,1024,,6464,606,,5891,910,3.0
Capitol,2kcc9pq7uvn0q,https://www.zillow.com/apartments/seattle-wa/villa-capri-at-eastlake-seattle/Chc8g5/,"Villa Capri at Eastlake, Seattle, 1940 Yale Ave E #18194086, Seattle, WA 98102",1940 Yale Ave E #18194086,Seattle,WA,98102,"{'latitude': 47.636566, 'longitude': -122.32675}",,,,,$,1850,1850.0,False,1.0,1.0,720.0,2025-02-10 00:00:00,47.636566,-122.32675,3,74.59363957597174,Ethioblue Store,239,232,,,,,,,,1964,396,,2022,658,,3107,544,,4071,1473,
Capitol,5mgnasxdh3c5,https://www.zillow.com/b/eversen-apartments-seattle-wa-5jDzpD/,"Eversen Apartments, 420 Belmont Ave E #9, Seattle, WA 98102",420 Belmont Ave E #9,Seattle,WA,98102,"{'latitude': 47.62265, 'longitude': -122.3237}",,,,,$,1395,1395.0,False,1.0,1.0,515.0,2025-01-01 00:00:00,47.62265,-122.3237,12,5.229681978798581,Stockbox First Hill Grocery,272,337,,,,,,,,1938,509,,1853,1132,,4958,701,,6095,1075,3.0
Capitol,4g80yqbnba6g6,https://www.zillow.com/b/sherbrook-apartments-seattle-wa-CgrKPb/,"Sherbrook Apartments, 1068 E Thomas St APT K, Seattle, WA 98102",1068 E Thomas St APT K,Seattle,WA,98102,"{'latitude': 47.621323, 'longitude': -122.31806}",,,,,$,1950,1950.0,False,1.0,1.0,735.0,2025-03-01 00:00:00,47.621323,-122.31806,7,29.89399293286219,Whole Foods Market,121,103,,,,,,,,2165,558,,2227,1169,,5035,698,,5875,891,3.0
Capitol,31wqw98kefb39,https://www.zillow.com/apartments/seattle-wa/the-helen/9P5zcJ/,"The Helen, 1515 Belmont Ave #103, Seattle, WA 98122",1515 Belmont Ave #103,Seattle,WA,98122,"{'latitude': 47.614517, 'longitude': -122.32479}",,,,,$,1495,1495.0,False,1.0,1.0,,,47.614517,-122.32479,11,7.738515901060069,Whole Foods Market,233,203,,,,,,,,1790,536,,3080,1673,,6272,616,,6541,1407,
Capitol,5f6ukraexzrwe,https://www.zillow.com/b/mercer-court-apartments-seattle-wa-5jDybD/,"Mercer Court Apartments, 527 12th Ave E APT 101, Seattle, WA 98102",527 12th Ave E APT 101,Seattle,WA,98102,"{'latitude': 47.624016, 'longitude': -122.31706}",,,,,$,1405,1405.0,False,1.0,1.0,506.0,,47.624016,-122.31706,6,39.46996466431095,Pike Grocery,358,287,,,,,,,,2709,557,,2489,1358,,4658,624,,6242,1170,3.0
Capitol,4kqyx65v8bvk9,https://www.zillow.com/b/marlene-renee-apartments-seattle-wa-5jF2Jy/,"Marlene Renee Apartments, 312 Harvard Ave E APT 110, Seattle, WA 98102",312 Harvard Ave E APT 110,Seattle,WA,98102,"{'latitude': 47.621475, 'longitude': -122.3217}",,,,,$,1795,1795.0,False,1.0,1.0,600.0,,47.621475,-122.3217,8,23.356890459363957,Golden Hong Market,60,51,,,,,,,,1854,484,,1824,1107,,6556,628,,5891,898,3.0
Capitol,56t4a35zx6bk0,https://www.zillow.com/apartments/seattle-wa/olive-tower/5XkH4F/,"Olive Tower, 1624 Boren Ave #9, Seattle, WA 98101",1624 Boren Ave #9,Seattle,WA,98101,"{'latitude': 47.61527, 'longitude': -122.330124}",,,,,$,1330,1330.0,False,1.0,1.0,420.0,2025-01-27 00:00:00,47.61527,-122.330124,1,96.18374558303888,Southsea Grocery,331,342,,,,,,,,1914,480,,1163,737,,5748,386,,7918,1311,3.0
Capitol,1dmvgx5zrjt3k,https://www.zillow.com/b/jennifer-anne-apartments-seattle-wa-CgGvLX/,"Jennifer Anne Apartments, 910 E Mercer St #605-A1, Seattle, WA 98102",910 E Mercer St #605-A1,Seattle,WA,98102,"{'latitude': 47.63537, 'longitude': -122.323685}",,,,,$,1395,1395.0,False,1.0,1.0,700.0,,47.63537,-122.323685,3,74.59363957597174,Belltown Grocery,426,363,,,,,,,,1912,239,,2153,784,,8217,696,,4067,1460,
Capitol,4gm70ef9jyj3f,https://www.zillow.com/b/1338-lakeview-triplex-seattle-wa-9VWK9b/,"1338 Lakeview Triplex, 1338 Lakeview Blvd E APT 2, Seattle, WA 98102",1338 Lakeview Blvd E APT 2,Seattle,WA,98102,"{'latitude': 47.631996, 'longitude': -122.32356}",,,,,$,1800,1800.0,False,1.0,1.0,400.0,2025-02-04 00:00:00,47.631996,-122.32356,1,96.18374558303888,Target Grocery,258,248,,,,,,,,2116,391,,2675,1247,,3528,482,,4589,1923,
Capitol,3qqf9ksj1vsvw,https://www.zillow.com/homedetails/709-E-Aloha-St-APT-3-Seattle-WA-98102/440455036_zpid/,"709 E Aloha St APT 3, Seattle, WA 98102",709 E Aloha St APT 3,Seattle,WA,98102,"{'latitude': 47.62662, 'longitude': -122.32309}",,,,,$,1595,1595.0,False,1.0,1.0,700.0,,47.62662,-122.32309,4,62.3321554770318,Saveway Market,303,248,,,,,,,,2123,442,,2428,1612,,4338,634,,6553,1450,3.0
Capitol,32qrz5yeyvdus,https://www.zillow.com/homedetails/215B-12th-Ave-E-B-Seattle-WA-98102/443588995_zpid/,"215B 12th Ave E #B, Seattle, WA 98102",215B 12th Ave E #B,Seattle,WA,98102,"{'latitude': 47.621532, 'longitude': -122.31681}",,,,,$,7850,7850.0,False,3.0,2.0,1600.0,,47.621532,-122.31681,8,23.356890459363957,Southsea Grocery,151,127,,,,,,,,2261,566,,2212,1146,,4934,657,,5965,958,3.0
Capitol,1uunnfeq5v5ks,https://www.zillow.com/homedetails/1107-E-Denny-Way-APT-C1-Seattle-WA-98122/2123444562_zpid/,"1107 E Denny Way APT C1, Seattle, WA 98122",1107 E Denny Way APT C1,Seattle,WA,98122,"{'latitude': 47.618587, 'longitude': -122.31782}",,,,,$,2200,2200.0,False,1.0,1.0,688.0,2025-01-20 00:00:00,47.618587,-122.31782,4,62.3321554770318,Southsea Grocery,232,236,,,,,,,,1947,529,,2095,1162,,6648,676,,5847,872,3.0
Capitol,2tve1h6znxmkw,https://www.zillow.com/homedetails/723-13th-Ave-E-Seattle-WA-98102/48724925_zpid/,"723 13th Ave E, Seattle, WA 98102",723 13th Ave E,Seattle,WA,98102,"{'latitude': 47.625957, 'longitude': -122.31594}",,,,,$,12850,12850.0,False,6.0,6.0,2390.0,,47.625957,-122.31594,2,86.57243816254417,Southsea Grocery,113,99,,,,,,,,2862,565,,2748,1558,,4485,637,,6501,1370,3.0
Capitol,2mvdbu8v5j4yv,https://www.zillow.com/b/1736-summit-ave-seattle-wa-9P62GW/,"Summit Vista (108), 1736 Summit Ave, Seattle, WA 98122",1736 Summit Ave #1B-1BA-700SQFT,Seattle,WA,98122,"{'latitude': 47.617455, 'longitude': -122.32523}",,,,,$,1425,1425.0,False,1.0,1.0,700.0,2025-03-08 00:00:00,47.617455,-122.32523,8,23.356890459363957,Saveway Market,270,243,,,,,,,,1507,443,,1468,1008,,6036,531,,6218,1236,3.0
Capitol,wbtadxnkepvv,https://www.zillow.com/homedetails/1150-10th-Ave-E-APT-3-Seattle-WA-98102/2094956500_zpid/,"1150 10th Ave E APT 3, Seattle, WA 98102",1150 10th Ave E APT 3,Seattle,WA,98102,"{'latitude': 47.630203, 'longitude': -122.319885}",,,,,$,1825,1825.0,False,1.0,1.0,530.0,2025-02-15 00:00:00,47.630203,-122.319885,2,86.57243816254417,Southsea Grocery,301,305,,,,,,,,2478,492,,3056,1622,,3742,507,,4553,1457,
Capitol,1v433yst39wky,https://www.zillow.com/homedetails/743-Broadway-E-Seattle-WA-98102/2068087838_zpid/,"743 Broadway E, Seattle, WA 98102",743 Broadway E,Seattle,WA,98102,"{'latitude': 47.626247, 'longitude': -122.32161}",,,,,$,6200,6200.0,False,5.0,2.0,2840.0,2025-01-13 00:00:00,47.626247,-122.32161,3,74.59363957597174,Saveway Market,251,228,,,,,,,,2369,473,,2582,1547,,4265,607,,6343,1260,3.0
Capitol,2prf7uv1pntp2,https://www.zillow.com/homedetails/1006-E-Prospect-St-APT-D-Seattle-WA-98102/2109329804_zpid/,"1006 E Prospect St APT D, Seattle, WA 98102",1006 E Prospect St APT D,Seattle,WA,98102,"{'latitude': 47.62883, 'longitude': -122.319786}",,,,,$,1695,1695.0,False,1.0,1.0,615.0,2025-01-01 00:00:00,47.62883,-122.319786,6,39.46996466431095,Pike Grocery,143,119,,,,,,,,2343,482,,6102,2072,,3944,530,,4755,1382,
Capitol,2a87f5cvr2mbr,https://www.zillow.com/homedetails/1711-E-Olive-Way-APT-312-Seattle-WA-98102/68016911_zpid/,"1711 E Olive Way APT 312, Seattle, WA 98102",1711 E Olive Way APT 312,Seattle,WA,98102,"{'latitude': 47.619457, 'longitude': -122.32316}",,,,,$,2350,2350.0,False,1.0,1.0,711.0,2025-01-01 00:00:00,47.619457,-122.32316,5,50.918727915194346,Ethioblue Store,174,181,,,,,,,,1612,438,,1581,926,,6314,582,,5853,887,3.0
Capitol,22n9bfurhrbxc,https://www.zillow.com/homedetails/1716-Boylston-Ave-306-Seattle-WA-98122/2072707646_zpid/,"1716 Boylston Ave #306, Seattle, WA 98122",1716 Boylston Ave #306,Seattle,WA,98122,"{'latitude': 47.617046, 'longitude': -122.32311}",,,,,$,1375,1375.0,False,1.0,1.0,700.0,,47.617046,-122.32311,3,74.59363957597174,Saveway Market,211,206,,,,,,,,1850,485,,1684,1113,,6282,611,,6086,1058,3.0
Capitol,1s8btjcr0uqwd,https://www.zillow.com/homedetails/1716B-Boylston-Ave-306-Seattle-WA-98122/443197338_zpid/,"1716B Boylston Ave #306, Seattle, WA 98122",1716B Boylston Ave #306,Seattle,WA,98122,"{'latitude': 47.613617, 'longitude': -122.3234}",,,,,$,1350,1350.0,False,1.0,1.0,675.0,,47.613617,-122.3234,10,12.402826855123678,Belltown Market,301,332,,,,,,,,1977,535,,1845,1439,,6442,641,,6697,1377,
Capitol,3upq003n8k0u4,https://www.zillow.com/apartments/seattle-wa/burlingame-apartments/ChjGsM/,"Burlingame Apartments, 404 E Howell St #501, Seattle, WA 98122",404 E Howell St #501,Seattle,WA,98122,"{'latitude': 47.61786, 'longitude': -122.32648}",,,,,$,1450,1450.0,False,1.0,1.0,470.0,,47.61786,-122.32648,10,12.402826855123678,Whole Foods Market,137,99,,,,,,,,1368,403,,1368,921,,5969,497,,6150,1219,3.0
Capitol,2xwd6r7a9uv8q,https://www.zillow.com/apartments/seattle-wa/kelo/9VWLTg/,"Kelo, 401 Boylston Ave E #1-206, Seattle, WA 98102",401 Boylston Ave E #1-206,Seattle,WA,98102,"{'latitude': 47.622173, 'longitude': -122.323296}",,,,,$,2100,2100.0,False,2.0,1.0,850.0,2025-01-10 00:00:00,47.622173,-122.323296,11,7.738515901060069,H Mart Downtown Seattle,429,383,,,,,,,,1898,501,,1829,1106,,4918,694,,6028,1020,3.0
Capitol,27f2p4gxwdaa6,https://www.zillow.com/apartments/seattle-wa/thomas-street-lofts/CgHnnW/,"Thomas Street Lofts, 1202 E Thomas St #1-311, Seattle, WA 98102",1202 E Thomas St #1-311,Seattle,WA,98102,"{'latitude': 47.621384, 'longitude': -122.31646}",,,,,$,1900,1900.0,False,1.0,1.0,430.0,2024-12-25 00:00:00,47.621384,-122.31646,7,29.89399293286219,Belltown Market,138,167,,,,,,,,2389,602,,2199,1147,,4966,676,,5952,959,3.0
Capitol,1vhwj04jwbv5t,https://www.zillow.com/apartments/seattle-wa/the-lauren-renee-apartments/CjK2Dg/,"The Lauren Renee Apartments, 1703 Bellevue Ave, Seattle, WA 98122",1703 Bellevue Ave #1B-1BA-625SQFT,Seattle,WA,98122,"{'latitude': 47.617214, 'longitude': -122.3271}",,,,,$,1925,1925.0,False,1.0,1.0,625.0,,47.617214,-122.3271,11,7.738515901060069,Saveway Market,330,294,,,,,,,,1393,380,,1393,915,,5882,488,,6241,1325,3.0
Capitol,2pu4mbhwybbv7,https://www.zillow.com/apartments/seattle-wa/summit-apartments/5jF2nG/,"Summit Apartments, 1700 Summit Ave APT 405, Seattle, WA 98122",1700 Summit Ave APT 405,Seattle,WA,98122,"{'latitude': 47.61648, 'longitude': -122.32527}",,,,,$,1695,1695.0,False,1.0,1.0,473.0,2025-02-15 00:00:00,47.61648,-122.32527,9,17.73851590106007,Stockbox First Hill Grocery,248,203,,,,,,,,1622,464,,1577,1090,,6084,534,,6323,1309,3.0
Capitol,wny765s8w6ep,https://www.zillow.com/apartments/seattle-wa/1404-boylston/9P5zK3/,"1404 Boylston, 1404 Boylston Ave APT 301, Seattle, WA 98122",1404 Boylston Ave APT 301,Seattle,WA,98122,"{'latitude': 47.613342, 'longitude': -122.32301}",,,,,$,1775,1775.0,False,1.0,1.0,476.0,,47.613342,-122.32301,10,12.402826855123678,Belltown Market,261,282,,,,,,,,1947,525,,1875,1462,,6473,650,,6666,1344,
Capitol,sfwhkwpz48nn,https://www.zillow.com/apartments/seattle-wa/ludlow-b-apartments/9P5zR8/,"Ludlow B Apartments, 1420 Boylston Ave APT 1, Seattle, WA 98122",1420 Boylston Ave APT 1,Seattle,WA,98122,"{'latitude': 47.613686, 'longitude': -122.3231}",,,,,$,1450,1450.0,False,1.0,1.0,485.0,,47.613686,-122.3231,9,17.73851590106007,Belltown Market,384,360,,,,,,,,1985,537,,1837,1433,,6434,639,,6704,1385,
Capitol,4kp3mqdxhufu8,https://www.zillow.com/apartments/seattle-wa/zephyr-apartments/63STCp/,"Zephyr Apartments, 200 Belmont Ave E #403, Seattle, WA 98102",200 Belmont Ave E #403,Seattle,WA,98102,"{'latitude': 47.619976, 'longitude': -122.32371}",,,,,$,2895,2895.0,False,1.0,1.0,885.0,2025-02-07 00:00:00,47.619976,-122.32371,7,29.89399293286219,Whole Foods Market,215,165,,,,,,,,1590,434,,1532,875,,6292,578,,5822,879,3.0
Capitol,2rrhz3ve8026c,https://www.zillow.com/apartments/seattle-wa/the-broadway-building/5Xm7sz/,"The Broadway Building, 1641 Nagle Pl APT 308, Seattle, WA 98122",1641 Nagle Pl APT 308,Seattle,WA,98122,"{'latitude': 47.615906, 'longitude': -122.32039}",,,,,$,2495,2495.0,False,1.0,1.0,679.0,2025-02-07 00:00:00,47.615906,-122.32039,1,96.18374558303888,Ethioblue Store,410,317,,,,,,,,2082,582,,2309,1354,,6614,708,,6062,1064,3.0
Capitol,1kcx7y6s4h92m,https://www.zillow.com/apartments/seattle-wa/flora-flats/5Zt3s9/,"Flora Flats, 1416 Boylston Ave APT 604, Seattle, WA 98122",1416 Boylston Ave APT 604,Seattle,WA,98122,"{'latitude': 47.613674, 'longitude': -122.32301}",,,,,$,2950,2950.0,False,1.0,1.0,941.0,2025-02-05 00:00:00,47.613674,-122.32301,10,12.402826855123678,Target Grocery,373,369,,,,,,,,1983,537,,1839,1434,,6436,639,,6703,1384,
Capitol,4zcyphkg8wts9,https://www.zillow.com/homedetails/1527-Belmont-Ave-Seattle-WA-98122/2102924462_zpid/,"1527 Belmont Ave, Seattle, WA 98122",1527 Belmont Ave,Seattle,WA,98122,"{'latitude': 47.614918, 'longitude': -122.32479}",,,,,$,1600,1600.0,False,1.0,1.0,650.0,2025-03-01 00:00:00,47.614918,-122.32479,10,12.402826855123678,Saveway Market,363,318,,,,,,,,1777,529,,3035,1637,,6259,609,,6496,1371,
Capitol,4b2chfuws9app,https://www.zillow.com/apartments/seattle-wa/park-manor/5XjLPG/,"Park Manor, 535 13th Ave E APT 306, Seattle, WA 98102",535 13th Ave E APT 306,Seattle,WA,98102,"{'latitude': 47.623947, 'longitude': -122.31595}",,,,,$,1595,1595.0,False,1.0,1.0,560.0,,47.623947,-122.31595,7,29.89399293286219,Hau Hau Market,354,294,,,,,,,,2795,593,,2561,1416,,4744,669,,6322,1237,3.0
Capitol,3pm12d49pg1u2,https://www.zillow.com/apartments/seattle-wa/alexander/5Ypscf/,"Alexander, 1711 Bellevue Ave #1-301, Seattle, WA 98122",1711 Bellevue Ave #1-301,Seattle,WA,98122,"{'latitude': 47.617523, 'longitude': -122.327194}",,,,,$,2395,2395.0,False,2.0,1.0,1165.0,,47.617523,-122.327194,10,12.402826855123678,Belltown Market,167,128,,,,,,,,1370,391,,1370,918,,5917,492,,6231,1299,3.0
Capitol,41p8q0v9acr81,https://www.zillow.com/b/611-615-apartments-seattle-wa-BjFfrK/,"611-615 Apartments, 611 & 615 12th Ave E #5-303, Seattle, WA 98102",611 & 615 12th Ave E #5-303,Seattle,WA,98102,"{'latitude': 47.627514, 'longitude': -122.316795}",,,,,$,2495,2495.0,False,2.0,1.0,768.0,2025-02-06 00:00:00,47.627514,-122.316795,1,96.18374558303888,Hau Hau Market,380,332,,,,,,,,2866,546,,2879,1659,,4489,617,,6632,1471,3.0
Capitol,jcxjvag3zg6m,https://www.zillow.com/homedetails/506-E-Howell-St-UNIT-W204-Seattle-WA-98122/48657930_zpid/,"506 E Howell St UNIT W204, Seattle, WA 98122",506 E Howell St UNIT W204,Seattle,WA,98122,"{'latitude': 47.61796, 'longitude': -122.32478}",,,,,$,2900,2900.0,False,2.0,2.0,897.0,2025-01-22 00:00:00,47.61796,-122.32478,8,23.356890459363957,Saveway Market,463,410,,,,,,,,1480,445,,1480,1015,,6095,559,,6095,1113,3.0
Capitol,21a16zhhy0k9r,https://www.zillow.com/homedetails/746-Boylston-Ave-E-B-Seattle-WA-98102/2108020470_zpid/,"746 Boylston Ave E #B, Seattle, WA 98102",746 Boylston Ave E #B,Seattle,WA,98102,"{'latitude': 47.626453, 'longitude': -122.32307}",,,,,$,4500,4500.0,False,4.0,3.0,2000.0,2025-02-03 00:00:00,47.626453,-122.32307,5,50.918727915194346,Whole Foods Market,144,119,,,,,,,,2224,433,,2348,1550,,4635,621,,6548,1454,3.0
